id,year,district_code,district_name,dong_code,dong_name,lot_type_code,lot_type,main_no,sub_no,building_name,contract_day,price,arch_area,land_area,floor,built_year,housing_type,deal_type,address,latitude,longitude
314,2025,11215,광진구,10100,중곡동,1,대지,626,5,명성타운나동,2025-06-21,370000000,58.45,34.0,4.0,1993.0,연립다세대,중개거래,서울특별시 광진구 중곡동 0626-0005 명성타운나동,37.5601113786009,127.076053949609
315,2025,11215,광진구,10300,구의동,1,대지,204,32,명성파크빌,2025-03-21,480000000,55.18,34.0,2.0,2019.0,연립다세대,중개거래,서울특별시 광진구 구의동 0204-0032 명성파크빌,37.543108373912,127.092354483154
316,2025,11215,광진구,10300,구의동,1,대지,25,11,명진빌리지,2025-05-19,395000000,72.42,39.0,2.0,2002.0,연립다세대,중개거래,서울특별시 광진구 구의동 0025-0011 명진빌리지,37.553293062035,127.094427876471
317,2025,11215,광진구,10100,중곡동,1,대지,134,11,모두스타빌(134-11),2025-07-09,380000000,29.0,19.0,2.0,2022.0,연립다세대,중개거래,서울특별시 광진구 중곡동 0134-0011 모두스타빌(134-11),37.5572761316043,127.084644868397
318,2025,11215,광진구,10900,군자동,1,대지,18,1,목화타운,2025-03-24,378000000,63.44,38.0,4.0,1997.0,연립다세대,중개거래,서울특별시 광진구 군자동 0018-0001 목화타운,37.5572777073146,127.07498313982
319,2025,11215,광진구,10900,군자동,1,대지,91,1,뫼비우스,2025-02-22,320000000,36.21,45.65,3.0,2019.0,오피스텔,중개거래,서울특별시 광진구 군자동 0091-0001 뫼비우스,37.5574628412221,127.073003870401
320,2025,11215,광진구,10500,자양동,1,대지,514,4,무지개A동,2025-06-04,450000000,46.27,29.0,1.0,1992.0,연립다세대,중개거래,서울특별시 광진구 자양동 0514-0004 무지개A동,37.5355778705608,127.070599280575
321,2025,11215,광진구,10900,군자동,1,대지,117,20,무지개빌라(A),2025-05-17,290000000,40.11,23.0,1.0,1993.0,연립다세대,중개거래,서울특별시 광진구 군자동 0117-0020 무지개빌라(A),37.5549437454329,127.072414273622
322,2025,11215,광진구,10300,구의동,1,대지,35,20,미광하이츠빌라,2025-06-07,280000000,53.82,29.0,2.0,1992.0,연립다세대,중개거래,서울특별시 광진구 구의동 0035-0020 미광하이츠빌라,37.5518612903122,127.09520851289
323,2025,11215,광진구,10400,광장동,1,대지,266,0,미도,2025-03-08,630000000,65.2,41.0,3.0,1986.0,연립다세대,중개거래,서울특별시 광진구 광장동 0266-0000 미도,37.5482031700896,127.103017834145
324,2025,11215,광진구,10100,중곡동,1,대지,246,45,미래하우스,2025-03-18,450000000,40.335,25.0,2.0,2016.0,연립다세대,중개거래,서울특별시 광진구 중곡동 0246-0045 미래하우스,37.5627128581577,127.078075010077
325,2025,11215,광진구,10100,중곡동,1,대지,253,28,미래하우스빌,2024-12-27,370000000,29.32,21.0,5.0,2018.0,연립다세대,중개거래,서울특별시 광진구 중곡동 0253-0028 미래하우스빌,37.5623808293378,127.076718381878
326,2025,11215,광진구,10900,군자동,1,대지,464,5,미래하이츠,2025-01-07,386000000,29.84,15.0,5.0,2024.0,연립다세대,직거래,서울특별시 광진구 군자동 0464-0005 미래하이츠,37.5579598351377,127.073288429881
327,2025,11215,광진구,10900,군자동,1,대지,16,0,미리내,2025-06-11,560000000,54.12,40.0,4.0,2015.0,연립다세대,중개거래,서울특별시 광진구 군자동 0016-0000 미리내,37.5569685203379,127.074927600296
328,2025,11215,광진구,10500,자양동,1,대지,842,8,미산빌3차,2025-06-23,320000000,14.28,10.0,6.0,2021.0,연립다세대,중개거래,서울특별시 광진구 자양동 0842-0008 미산빌3차,37.538523607612,127.065262162603
329,2025,11215,광진구,10500,자양동,1,대지,842,5,미산빌7차,2025-06-06,517000000,27.48,19.0,5.0,2021.0,연립다세대,중개거래,서울특별시 광진구 자양동 0842-0005 미산빌7차,37.538371900538,127.064896450722
330,2025,11215,광진구,10500,자양동,1,대지,52,89,미산빌8차,2025-05-06,900000000,16.44,11.0,5.0,2021.0,연립다세대,중개거래,서울특별시 광진구 자양동 0052-0089 미산빌8차,37.534763760883,127.065048441788
331,2025,11215,광진구,10500,자양동,1,대지,688,4,미성빌라,2025-04-12,900000000,60.3,33.0,2.0,1992.0,연립다세대,중개거래,서울특별시 광진구 자양동 0688-0004 미성빌라,37.531689104161,127.088222425316
332,2025,11215,광진구,10500,자양동,1,대지,623,24,미성아트빌,2025-03-15,310000000,33.66,20.0,3.0,2010.0,연립다세대,중개거래,서울특별시 광진구 자양동 0623-0024 미성아트빌,37.5345505677774,127.081354811203
333,2025,11215,광진구,10500,자양동,1,대지,224,13,미성힐하우스,2025-05-17,590000000,49.67,27.0,5.0,2010.0,연립다세대,중개거래,서울특별시 광진구 자양동 0224-0013 미성힐하우스,37.5383230748899,127.078396483245
334,2025,11215,광진구,10500,자양동,1,대지,585,16,미주맨숀,2025-06-27,1800000000,79.84,81.0,1.0,1982.0,연립다세대,중개거래,서울특별시 광진구 자양동 0585-0016 미주맨숀,37.5311618952202,127.074112422744
335,2025,11215,광진구,10100,중곡동,1,대지,599,3,미트빌,2025-02-28,320000000,76.37,36.0,2.0,2002.0,연립다세대,중개거래,서울특별시 광진구 중곡동 0599-0003 미트빌,37.5705420861516,127.088149037672
336,2025,11215,광진구,10300,구의동,1,대지,77,15,민성그린빌,2025-06-21,285000000,27.37,25.0,4.0,2015.0,연립다세대,중개거래,서울특별시 광진구 구의동 0077-0015 민성그린빌,37.5499122327147,127.088755405103
337,2025,11215,광진구,10100,중곡동,1,대지,18,135,베네시티,2025-05-27,278000000,28.18,23.0,4.0,2016.0,연립다세대,직거래,서울특별시 광진구 중곡동 0018-0135 베네시티,37.5651026557872,127.088069282123
338,2025,11215,광진구,10300,구의동,1,대지,243,2,베스트 트레드빌,2025-02-20,145000000,26.84,36.81,8.0,2004.0,오피스텔,중개거래,서울특별시 광진구 구의동 0243-0002 베스트 트레드빌,37.5385194285302,127.088796889478
339,2025,11215,광진구,10100,중곡동,1,대지,540,4,베스트빌(540-4),2025-05-12,220000000,35.38,16.0,4.0,2011.0,연립다세대,중개거래,서울특별시 광진구 중곡동 0540-0004 베스트빌(540-4),37.5702970604339,127.085266331283
340,2025,11215,광진구,10100,중곡동,1,대지,119,3,베아트리스,2025-06-14,380000000,27.7,17.0,3.0,2025.0,연립다세대,중개거래,서울특별시 광진구 중곡동 0119-0003 베아트리스,37.5551023974484,127.086493350918
341,2025,11215,광진구,10100,중곡동,1,대지,220,63,벨라,2025-03-15,315000000,29.92,22.0,3.0,2017.0,연립다세대,중개거래,서울특별시 광진구 중곡동 0220-0063 벨라,37.5657761044737,127.082777925576
342,2025,11215,광진구,10900,군자동,1,대지,60,68,벨라지움,2025-05-26,545000000,44.97,27.0,2.0,2016.0,연립다세대,중개거래,서울특별시 광진구 군자동 0060-0068 벨라지움,37.5551986042109,127.074922772511
343,2025,11215,광진구,10100,중곡동,1,대지,150,267,본클라쎄,2025-01-16,450000000,55.59,36.0,2.0,2018.0,연립다세대,중개거래,서울특별시 광진구 중곡동 0150-0267 본클라쎄,37.559274215066,127.085100863721
344,2025,11215,광진구,10100,중곡동,1,대지,89,5,부광빌,2025-05-05,300000000,42.43,28.0,3.0,2015.0,연립다세대,중개거래,서울특별시 광진구 중곡동 0089-0005 부광빌,37.5566471347751,127.090137225474
345,2025,11215,광진구,10300,구의동,1,대지,204,45,부광알펜시아,2025-06-26,320000000,29.96,18.0,3.0,2019.0,연립다세대,중개거래,서울특별시 광진구 구의동 0204-0045 부광알펜시아,37.5426790877859,127.09218795667
346,2025,11215,광진구,10200,능동,1,대지,164,0,부광주택,2025-05-14,191000000,96.78,3.0,2.0,1997.0,연립다세대,직거래,서울특별시 광진구 능동 0164-0000 부광주택,37.5532961836792,127.081270841089
347,2025,11215,광진구,10400,광장동,1,대지,246,7,부성빌라,2025-05-24,250000000,44.46,33.0,-1.0,1992.0,연립다세대,중개거래,서울특별시 광진구 광장동 0246-0007 부성빌라,37.5462494535212,127.102801161077
348,2025,11215,광진구,10700,화양동,1,대지,21,2,브라운스톤,2025-05-31,670000000,65.09,0.0,11.0,2006.0,아파트,중개거래,서울특별시 광진구 화양동 0021-0002 브라운스톤,37.5479950295146,127.068554495728
349,2025,11215,광진구,10700,화양동,1,대지,21,2,브라운스톤 화양,2025-07-01,490000000,51.7,72.31,3.0,2006.0,오피스텔,직거래,서울특별시 광진구 화양동 0021-0002 브라운스톤 화양,37.5479950295146,127.068554495728
350,2025,11215,광진구,10100,중곡동,1,대지,235,4,브라운하우스,2025-02-25,387000000,45.56,30.0,2.0,2016.0,연립다세대,중개거래,서울특별시 광진구 중곡동 0235-0004 브라운하우스,37.5654034344517,127.077632195351
351,2025,11215,광진구,10500,자양동,1,대지,599,14,블루버드자양2차,2025-06-03,700000000,29.55,19.0,2.0,2023.0,연립다세대,중개거래,서울특별시 광진구 자양동 0599-0014 블루버드자양2차,37.5313437633276,127.076024390096
352,2025,11215,광진구,10100,중곡동,1,대지,18,106,블리체,2025-03-31,350000000,29.0,16.0,4.0,2017.0,연립다세대,중개거래,서울특별시 광진구 중곡동 0018-0106 블리체,37.5646610018455,127.087686981559
353,2025,11215,광진구,10300,구의동,1,대지,23,27,비바체A,2025-05-14,450000000,77.59,30.0,4.0,2003.0,연립다세대,중개거래,서울특별시 광진구 구의동 0023-0027 비바체A,37.5532660811144,127.096924825738
354,2025,11215,광진구,10100,중곡동,1,대지,73,85,비스타하우스,2025-06-23,465000000,49.25,38.0,2.0,2022.0,연립다세대,중개거래,서울특별시 광진구 중곡동 0073-0085 비스타하우스,37.5581093975676,127.095257319191
355,2025,11215,광진구,10100,중곡동,1,대지,253,30,비젼하우스(253-30),2025-01-31,250000000,41.18,25.0,2.0,2008.0,연립다세대,중개거래,서울특별시 광진구 중곡동 0253-0030 비젼하우스(253-30),37.5616401176861,127.076444399316
356,2025,11215,광진구,10200,능동,1,대지,224,21,빌라아데나,2025-04-07,447000000,40.08,34.0,2.0,2016.0,연립다세대,중개거래,서울특별시 광진구 능동 0224-0021 빌라아데나,37.5549111513029,127.080452999486
357,2025,11215,광진구,10700,화양동,1,대지,111,12,빌리브 인테라스,2025-03-06,257500000,16.875,29.8982,18.0,2021.0,오피스텔,중개거래,서울특별시 광진구 화양동 0111-0012 빌리브 인테라스,37.5460180138476,127.074001181744
358,2025,11215,광진구,10100,중곡동,1,대지,647,2,삼보글로벌102동,2025-03-12,595000000,66.09,0.0,3.0,2003.0,아파트,중개거래,서울특별시 광진구 중곡동 0647-0002 삼보글로벌102동,37.5595237104531,127.080196400944
359,2025,11215,광진구,10300,구의동,1,대지,242,42,삼보빌라A,2025-07-12,325000000,42.13,24.0,1.0,1991.0,연립다세대,중개거래,서울특별시 광진구 구의동 0242-0042 삼보빌라A,37.5389842654085,127.087818254129
360,2025,11215,광진구,10400,광장동,1,대지,561,0,삼성광장1,2025-04-05,1770000000,79.53,0.0,9.0,1987.0,아파트,중개거래,서울특별시 광진구 광장동 0561-0000 삼성광장1,37.541501051299,127.103268296381
361,2025,11215,광진구,10400,광장동,1,대지,453,1,삼성광장2,2025-05-17,980000000,58.62,0.0,7.0,1989.0,아파트,중개거래,서울특별시 광진구 광장동 0453-0001 삼성광장2,37.5423978665881,127.102070105349
362,2025,11215,광진구,10500,자양동,1,대지,598,13,삼성그린빌,2025-03-24,900000000,56.09,33.0,3.0,2021.0,연립다세대,중개거래,서울특별시 광진구 자양동 0598-0013 삼성그린빌,37.5312324230583,127.076684882479
363,2025,11215,광진구,10300,구의동,1,대지,60,27,삼성그린빌(60-27),2025-04-16,350000000,54.46,31.0,2.0,2011.0,연립다세대,중개거래,서울특별시 광진구 구의동 0060-0027 삼성그린빌(60-27),37.5479730711342,127.091861440213
364,2025,11215,광진구,10300,구의동,1,대지,29,13,삼성그린빌라(29-13),2025-05-27,430000000,74.46,46.0,4.0,1994.0,연립다세대,중개거래,서울특별시 광진구 구의동 0029-0013 삼성그린빌라(29-13),37.5533725011763,127.091837171713
365,2025,11215,광진구,10100,중곡동,1,대지,109,2,삼성로얄3,2025-02-18,600000000,83.07,0.0,2.0,2002.0,아파트,중개거래,서울특별시 광진구 중곡동 0109-0002 삼성로얄3,37.5551557720133,127.092623421765
366,2025,11215,광진구,10300,구의동,1,대지,239,63,삼성베스트빌25차(239-63),2025-06-19,450000000,57.23,34.0,3.0,2014.0,연립다세대,중개거래,서울특별시 광진구 구의동 0239-0063 삼성베스트빌25차(239-63),37.5427730474633,127.088316729047
367,2025,11215,광진구,10300,구의동,1,대지,45,26,삼성빌,2025-07-09,315000000,54.15,30.0,4.0,2001.0,연립다세대,중개거래,서울특별시 광진구 구의동 0045-0026 삼성빌,37.5512361275862,127.094486052005
368,2025,11215,광진구,10300,구의동,1,대지,648,15,삼성빌라,2025-03-15,250000000,49.31,32.0,2.0,1992.0,연립다세대,중개거래,서울특별시 광진구 구의동 0648-0015 삼성빌라,37.5425615757593,127.082599607868
369,2025,11215,광진구,10300,구의동,1,대지,199,18,삼성쉐르빌,2025-06-07,1430000000,144.51,0.0,4.0,2001.0,아파트,중개거래,서울특별시 광진구 구의동 0199-0018 삼성쉐르빌,37.5399004843413,127.094819115944
370,2025,11215,광진구,10100,중곡동,1,대지,102,45,삼성아트빌(102-45),2025-01-26,400000000,59.04,45.0,4.0,2007.0,연립다세대,중개거래,서울특별시 광진구 중곡동 0102-0045 삼성아트빌(102-45),37.5576176505687,127.094563486517
371,2025,11215,광진구,10100,중곡동,1,대지,289,11,삼성아트빌(289-11),2025-03-18,320000000,52.19,30.0,2.0,2011.0,연립다세대,중개거래,서울특별시 광진구 중곡동 0289-0011 삼성아트빌(289-11),37.5694461754036,127.086607508527
372,2025,11215,광진구,10300,구의동,1,대지,554,6,삼성아트빌(554-6),2025-04-14,450000000,70.71,36.0,1.0,2002.0,연립다세대,중개거래,서울특별시 광진구 구의동 0554-0006 삼성아트빌(554-6),37.5553498924628,127.094498828319
373,2025,11215,광진구,10300,구의동,1,대지,35,43,삼성아트빌라,2025-05-30,190000000,43.38,20.0,4.0,1995.0,연립다세대,중개거래,서울특별시 광진구 구의동 0035-0043 삼성아트빌라,37.5509684292908,127.095953144665
374,2025,11215,광진구,10300,구의동,1,대지,242,21,삼성캐슬빌,2025-06-04,350000000,38.71,22.0,2.0,2016.0,연립다세대,중개거래,서울특별시 광진구 구의동 0242-0021 삼성캐슬빌,37.5387343567293,127.086927033216
375,2025,11215,광진구,10300,구의동,1,대지,24,12,삼성파크빌라,2025-02-27,177000000,56.19,22.0,-1.0,1996.0,연립다세대,중개거래,서울특별시 광진구 구의동 0024-0012 삼성파크빌라,37.5525888577688,127.094970199168
376,2025,11215,광진구,10500,자양동,1,대지,57,77,삼성하이츠,2025-03-12,1280000000,29.98,33.0,2.0,2018.0,연립다세대,중개거래,서울특별시 광진구 자양동 0057-0077 삼성하이츠,37.5343628464392,127.062658432554
377,2025,11215,광진구,10500,자양동,1,대지,770,2,삼성홈타운,2025-05-27,795000000,77.82,0.0,4.0,2007.0,아파트,중개거래,서울특별시 광진구 자양동 0770-0002 삼성홈타운,37.5393818274503,127.081083636882
378,2025,11215,광진구,10500,자양동,1,대지,771,22,삼성홈타운11차,2025-06-02,910000000,45.14,39.0,3.0,2016.0,연립다세대,중개거래,서울특별시 광진구 자양동 0771-0022 삼성홈타운11차,37.5387102992251,127.080046134333
379,2025,11215,광진구,10500,자양동,1,대지,769,39,삼성홈타운16차A동,2025-06-23,440000000,29.95,17.0,7.0,2019.0,연립다세대,중개거래,서울특별시 광진구 자양동 0769-0039 삼성홈타운16차A동,37.5394014276506,127.081406019815
380,2025,11215,광진구,10500,자양동,1,대지,769,2,삼성홈타운16차B동,2025-02-12,380000000,28.15,17.0,4.0,2019.0,연립다세대,중개거래,서울특별시 광진구 자양동 0769-0002 삼성홈타운16차B동,37.5394014276506,127.081406019815
381,2025,11215,광진구,10500,자양동,1,대지,796,3,삼성홈타운7차C동,2025-04-05,520000000,54.68,33.0,4.0,2015.0,연립다세대,중개거래,서울특별시 광진구 자양동 0796-0003 삼성홈타운7차C동,37.5374894865402,127.078370944682
382,2025,11215,광진구,10900,군자동,1,대지,32,0,삼성홈타운빌,2025-04-23,505000000,50.73,29.0,3.0,2012.0,연립다세대,중개거래,서울특별시 광진구 군자동 0032-0000 삼성홈타운빌,37.5566121658202,127.075368173657
